[2025-10-20T17:38:21.469166+00:00] scheduler starting; DB=/home/keith/PythonProjects/projects/Mixed_Nuts/MyScheduler/myscheduler.db
[2025-10-23T05:14:31.095236+00:00] tick; claimed=[]
[2025-10-23T05:14:51.095595+00:00] tick; claimed=[]
[2025-10-23T05:15:11.096184+00:00] tick; claimed=[]
[2025-10-23T05:15:31.096785+00:00] tick; claimed=[]
[2025-10-23T05:15:51.097140+00:00] tick; claimed=[]
[2025-10-23T05:16:11.097678+00:00] tick; claimed=[]
[2025-10-23T05:16:31.098196+00:00] tick; claimed=[]
[2025-10-23T05:16:51.098556+00:00] tick; claimed=[]
[2025-10-23T05:17:11.099145+00:00] tick; claimed=[]
[2025-10-23T05:17:31.099807+00:00] tick; claimed=[]
[2025-10-23T05:17:51.100409+00:00] tick; claimed=[]
[2025-10-23T05:18:11.100989+00:00] tick; claimed=[]
[2025-10-23T05:18:31.101757+00:00] tick; claimed=[]
[2025-10-23T05:18:51.102513+00:00] tick; claimed=[]
[2025-10-23T05:19:11.103185+00:00] tick; claimed=[]
[2025-10-23T05:19:31.103820+00:00] tick; claimed=[]
[2025-10-23T05:19:51.104410+00:00] tick; claimed=[]
[2025-10-23T05:20:11.105182+00:00] tick; claimed=[]
[2025-10-23T05:20:31.105412+00:00] tick; claimed=[]
[2025-10-23T05:20:51.105921+00:00] tick; claimed=[]
[2025-10-23T05:21:11.106450+00:00] tick; claimed=[]
[2025-10-23T05:21:31.106999+00:00] tick; claimed=[]
[2025-10-23T05:21:51.107539+00:00] tick; claimed=[]
[2025-10-23T05:22:11.108295+00:00] tick; claimed=[]
[2025-10-23T05:22:31.108847+00:00] tick; claimed=[]
[2025-10-23T05:22:51.109425+00:00] tick; claimed=[]
[2025-10-23T05:23:11.110341+00:00] tick; claimed=[]
[2025-10-23T05:23:31.111080+00:00] tick; claimed=[]
[2025-10-23T05:23:51.111531+00:00] tick; claimed=[]
[2025-10-23T05:24:11.111817+00:00] tick; claimed=[]
[2025-10-23T05:24:31.112366+00:00] tick; claimed=[]
[2025-10-23T05:24:51.112914+00:00] tick; claimed=[]
[2025-10-23T05:25:11.113429+00:00] tick; claimed=[]
[2025-10-23T05:25:31.113857+00:00] tick; claimed=[]
[2025-10-23T05:25:51.114242+00:00] tick; claimed=[]
[2025-10-23T05:26:11.115428+00:00] tick; claimed=[]
[2025-10-23T05:26:31.115739+00:00] tick; claimed=[]
[2025-10-23T05:26:51.115991+00:00] tick; claimed=[]
[2025-10-23T05:27:11.116251+00:00] tick; claimed=[]
[2025-10-23T05:27:31.116733+00:00] tick; claimed=[]
[2025-10-23T05:27:51.117348+00:00] tick; claimed=[]
[2025-10-23T05:28:11.118056+00:00] tick; claimed=[]
[2025-10-23T05:28:31.118575+00:00] tick; claimed=[]
[2025-10-23T05:28:51.119255+00:00] tick; claimed=[]
[2025-10-23T05:29:11.119742+00:00] tick; claimed=[]
[2025-10-23T05:29:31.120257+00:00] tick; claimed=[]
[2025-10-23T05:29:51.120562+00:00] tick; claimed=[]
[2025-10-23T05:30:11.121131+00:00] tick; claimed=[]
[2025-10-23T05:30:31.121604+00:00] tick; claimed=[]
[2025-10-23T05:30:51.121884+00:00] tick; claimed=[]
[2025-10-23T05:31:11.122244+00:00] tick; claimed=[]
[2025-10-23T05:31:31.122648+00:00] tick; claimed=[]
[2025-10-23T05:31:51.123189+00:00] tick; claimed=[]
[2025-10-23T05:32:11.123544+00:00] tick; claimed=[]
[2025-10-23T05:32:31.124244+00:00] tick; claimed=[]
[2025-10-23T05:32:51.124598+00:00] tick; claimed=[]
[2025-10-23T05:33:11.125064+00:00] tick; claimed=[]
[2025-10-23T05:33:31.125455+00:00] tick; claimed=[]
[2025-10-23T05:33:51.126111+00:00] tick; claimed=[]
[2025-10-23T05:34:11.126594+00:00] tick; claimed=[]
[2025-10-23T05:34:31.127089+00:00] tick; claimed=[]
[2025-10-23T05:34:51.127668+00:00] tick; claimed=[]
[2025-10-23T05:35:11.128275+00:00] tick; claimed=[]
[2025-10-23T05:35:31.128956+00:00] tick; claimed=[]
[2025-10-23T05:35:51.129560+00:00] tick; claimed=[]
[2025-10-23T05:36:11.130156+00:00] tick; claimed=[]
[2025-10-23T05:36:31.130626+00:00] tick; claimed=[]
[2025-10-23T05:36:51.131035+00:00] tick; claimed=[]
[2025-10-23T05:37:11.131428+00:00] tick; claimed=[]
[2025-10-23T05:37:31.131683+00:00] tick; claimed=[]
[2025-10-23T05:37:51.132088+00:00] tick; claimed=[]
[2025-10-23T05:38:11.132497+00:00] tick; claimed=[]
[2025-10-23T05:38:31.132877+00:00] tick; claimed=[]
[2025-10-23T05:38:51.133176+00:00] tick; claimed=[]
[2025-10-23T05:39:11.133520+00:00] tick; claimed=[]
[2025-10-23T05:39:31.134128+00:00] tick; claimed=[]
[2025-10-23T05:39:51.134693+00:00] tick; claimed=[]
[2025-10-23T05:40:11.135370+00:00] tick; claimed=[]
[2025-10-23T05:40:31.135959+00:00] tick; claimed=[]
[2025-10-23T05:40:51.136599+00:00] tick; claimed=[]
[2025-10-23T05:41:11.137098+00:00] tick; claimed=[]
[2025-10-23T05:41:31.137671+00:00] tick; claimed=[]
[2025-10-23T05:41:51.138338+00:00] tick; claimed=[]
[2025-10-23T05:42:11.138820+00:00] tick; claimed=[]
[2025-10-23T05:42:31.139506+00:00] tick; claimed=[]
[2025-10-23T05:42:51.140137+00:00] tick; claimed=[]
[2025-10-23T05:43:11.140637+00:00] tick; claimed=[]
[2025-10-23T05:43:31.141037+00:00] tick; claimed=[]
[2025-10-23T05:43:51.141507+00:00] tick; claimed=[]
[2025-10-23T05:44:11.142167+00:00] tick; claimed=[]
[2025-10-23T05:44:31.142772+00:00] tick; claimed=[]
[2025-10-23T05:44:51.143277+00:00] tick; claimed=[]
[2025-10-23T05:45:11.143789+00:00] tick; claimed=[]
[2025-10-23T05:45:31.144459+00:00] tick; claimed=[]
[2025-10-23T05:45:51.145078+00:00] tick; claimed=[]
[2025-10-23T05:46:11.145701+00:00] tick; claimed=[]
[2025-10-23T05:46:31.146047+00:00] tick; claimed=[]
[2025-10-23T05:46:51.146343+00:00] tick; claimed=[]
[2025-10-23T05:47:11.146928+00:00] tick; claimed=[]
[2025-10-23T05:47:31.147567+00:00] tick; claimed=[]
[2025-10-23T05:47:51.148231+00:00] tick; claimed=[]
[2025-10-23T05:48:11.148847+00:00] tick; claimed=[]
[2025-10-23T05:48:31.149347+00:00] tick; claimed=[]
[2025-10-23T05:48:51.149802+00:00] tick; claimed=[]
[2025-10-23T05:49:11.150341+00:00] tick; claimed=[]
[2025-10-23T05:49:31.150874+00:00] tick; claimed=[]
[2025-10-23T05:49:51.151298+00:00] tick; claimed=[]
[2025-10-23T05:50:11.151891+00:00] tick; claimed=[]
[2025-10-23T05:50:31.152503+00:00] tick; claimed=[]
[2025-10-23T05:50:51.153312+00:00] tick; claimed=[]
[2025-10-23T05:51:11.153803+00:00] tick; claimed=[]
[2025-10-23T05:51:31.154436+00:00] tick; claimed=[]
[2025-10-23T05:51:51.154937+00:00] tick; claimed=[]
[2025-10-23T05:52:11.155514+00:00] tick; claimed=[]
[2025-10-23T05:52:31.155994+00:00] tick; claimed=[]
[2025-10-23T05:52:51.156347+00:00] tick; claimed=[]
[2025-10-23T05:53:11.156891+00:00] tick; claimed=[]
[2025-10-23T05:53:31.157513+00:00] tick; claimed=[]
[2025-10-23T05:53:51.157962+00:00] tick; claimed=[]
[2025-10-23T05:54:11.158556+00:00] tick; claimed=[]
[2025-10-23T05:54:31.158918+00:00] tick; claimed=[]
[2025-10-23T05:54:51.159419+00:00] tick; claimed=[]
[2025-10-23T05:55:11.159878+00:00] tick; claimed=[]
[2025-10-23T05:55:31.160372+00:00] tick; claimed=[]
[2025-10-23T05:55:51.160916+00:00] tick; claimed=[]
[2025-10-23T05:56:11.161265+00:00] tick; claimed=[]
[2025-10-23T05:56:31.161626+00:00] tick; claimed=[]
[2025-10-23T05:56:51.162245+00:00] tick; claimed=[]
[2025-10-23T05:57:11.162768+00:00] tick; claimed=[]
[2025-10-23T05:57:31.163347+00:00] tick; claimed=[]
[2025-10-23T05:57:51.163799+00:00] tick; claimed=[]
[2025-10-23T05:58:11.164125+00:00] tick; claimed=[]
[2025-10-23T05:58:31.164372+00:00] tick; claimed=[]
[2025-10-23T05:58:51.164902+00:00] tick; claimed=[]
[2025-10-23T05:59:11.165454+00:00] tick; claimed=[]
[2025-10-23T05:59:31.166078+00:00] tick; claimed=[]
[2025-10-23T05:59:51.166597+00:00] tick; claimed=[]
[2025-10-23T06:00:11.167260+00:00] tick; claimed=[]
[2025-10-23T06:00:31.167887+00:00] tick; claimed=[]
[2025-10-23T06:00:51.168570+00:00] tick; claimed=[]
[2025-10-23T06:01:11.169106+00:00] tick; claimed=[]
[2025-10-23T06:01:31.169681+00:00] tick; claimed=[]
[2025-10-23T06:01:51.170206+00:00] tick; claimed=[]
[2025-10-23T06:02:11.170703+00:00] tick; claimed=[]
[2025-10-23T06:02:31.171337+00:00] tick; claimed=[]
[2025-10-23T06:02:51.171953+00:00] tick; claimed=[]
[2025-10-23T06:03:11.172451+00:00] tick; claimed=[]
[2025-10-23T06:03:31.172764+00:00] tick; claimed=[]
[2025-10-23T06:03:51.172988+00:00] tick; claimed=[]
[2025-10-23T06:04:11.173223+00:00] tick; claimed=[]
[2025-10-23T06:04:31.173674+00:00] tick; claimed=[]
[2025-10-23T06:04:51.174345+00:00] tick; claimed=[]
[2025-10-23T06:05:11.174948+00:00] tick; claimed=[]
[2025-10-23T06:05:31.175601+00:00] tick; claimed=[]
[2025-10-23T06:05:51.176145+00:00] tick; claimed=[]
[2025-10-23T06:06:11.176729+00:00] tick; claimed=[]
[2025-10-23T06:06:31.177336+00:00] tick; claimed=[]
[2025-10-23T06:06:51.177852+00:00] tick; claimed=[]
[2025-10-23T06:07:11.178324+00:00] tick; claimed=[]
[2025-10-23T06:07:31.178909+00:00] tick; claimed=[]
[2025-10-23T06:07:51.179266+00:00] tick; claimed=[]
[2025-10-23T06:08:11.179677+00:00] tick; claimed=[]
[2025-10-23T06:08:31.179957+00:00] tick; claimed=[]
[2025-10-23T06:08:51.180464+00:00] tick; claimed=[]
[2025-10-23T06:09:11.181134+00:00] tick; claimed=[]
[2025-10-23T06:09:31.181554+00:00] tick; claimed=[]
[2025-10-23T06:09:51.182070+00:00] tick; claimed=[]
[2025-10-23T06:10:11.182656+00:00] tick; claimed=[]
[2025-10-23T06:10:31.183302+00:00] tick; claimed=[]
[2025-10-23T06:10:51.183911+00:00] tick; claimed=[]
[2025-10-23T06:11:11.184546+00:00] tick; claimed=[]
[2025-10-23T06:11:31.184862+00:00] tick; claimed=[]
[2025-10-23T06:11:51.185328+00:00] tick; claimed=[]
[2025-10-23T06:12:11.185907+00:00] tick; claimed=[]
[2025-10-23T06:12:31.186538+00:00] tick; claimed=[]
[2025-10-23T06:12:51.187093+00:00] tick; claimed=[]
[2025-10-23T06:13:11.187597+00:00] tick; claimed=[]
[2025-10-23T06:13:31.187945+00:00] tick; claimed=[]
[2025-10-23T06:13:51.188464+00:00] tick; claimed=[]
[2025-10-23T06:14:11.189132+00:00] tick; claimed=[]
[2025-10-23T06:14:31.189489+00:00] tick; claimed=[]
[2025-10-23T06:14:51.189919+00:00] tick; claimed=[]
[2025-10-23T06:15:11.190515+00:00] tick; claimed=[]
[2025-10-23T06:15:31.191175+00:00] tick; claimed=[]
[2025-10-23T06:15:51.191762+00:00] tick; claimed=[]
[2025-10-23T06:16:11.192307+00:00] tick; claimed=[]
[2025-10-23T06:16:31.192645+00:00] tick; claimed=[]
[2025-10-23T06:16:51.192898+00:00] tick; claimed=[]
[2025-10-23T06:17:11.193425+00:00] tick; claimed=[]
[2025-10-23T06:17:31.194094+00:00] tick; claimed=[]
[2025-10-23T06:17:51.194661+00:00] tick; claimed=[]
[2025-10-23T06:18:11.195277+00:00] tick; claimed=[]
[2025-10-23T06:18:31.195861+00:00] tick; claimed=[]
[2025-10-23T06:18:51.196453+00:00] tick; claimed=[]
[2025-10-23T06:19:11.197099+00:00] tick; claimed=[]
[2025-10-23T06:19:31.197700+00:00] tick; claimed=[]
[2025-10-23T06:19:51.198075+00:00] tick; claimed=[]
[2025-10-23T06:20:11.198602+00:00] tick; claimed=[]
[2025-10-23T06:20:31.199189+00:00] tick; claimed=[]
[2025-10-23T06:20:51.199772+00:00] tick; claimed=[]
[2025-10-23T06:21:11.200315+00:00] tick; claimed=[]
[2025-10-23T06:21:31.200850+00:00] tick; claimed=[]
[2025-10-23T06:21:51.201205+00:00] tick; claimed=[]
[2025-10-23T06:22:11.201686+00:00] tick; claimed=[]
[2025-10-23T06:22:31.202322+00:00] tick; claimed=[]
[2025-10-23T06:22:51.202926+00:00] tick; claimed=[]
[2025-10-23T06:23:11.203585+00:00] tick; claimed=[]
[2025-10-23T06:23:31.204240+00:00] tick; claimed=[]
[2025-10-23T06:23:51.204719+00:00] tick; claimed=[]
[2025-10-23T06:24:11.205318+00:00] tick; claimed=[]
[2025-10-23T06:24:31.205722+00:00] tick; claimed=[]
[2025-10-23T06:24:51.206060+00:00] tick; claimed=[]
[2025-10-23T06:25:11.206584+00:00] tick; claimed=[]
[2025-10-23T06:25:31.207142+00:00] tick; claimed=[]
[2025-10-23T06:25:51.207725+00:00] tick; claimed=[]
[2025-10-23T06:26:11.208348+00:00] tick; claimed=[]
[2025-10-23T06:26:31.208949+00:00] tick; claimed=[]
[2025-10-23T06:26:51.209501+00:00] tick; claimed=[]
[2025-10-23T06:27:11.210130+00:00] tick; claimed=[]
[2025-10-23T06:27:31.210787+00:00] tick; claimed=[]
[2025-10-23T06:27:51.211378+00:00] tick; claimed=[]
[2025-10-23T06:28:11.211899+00:00] tick; claimed=[]
[2025-10-23T06:28:31.212467+00:00] tick; claimed=[]
[2025-10-23T06:28:51.213121+00:00] tick; claimed=[]
[2025-10-23T06:29:11.213584+00:00] tick; claimed=[]
[2025-10-23T06:29:31.214089+00:00] tick; claimed=[]
[2025-10-23T06:29:51.214587+00:00] tick; claimed=[]
[2025-10-23T06:30:11.215234+00:00] tick; claimed=[]
[2025-10-23T06:30:31.215826+00:00] tick; claimed=[]
[2025-10-23T06:30:51.216400+00:00] tick; claimed=[]
[2025-10-23T06:31:11.216987+00:00] tick; claimed=[]
[2025-10-23T06:31:31.217642+00:00] tick; claimed=[]
[2025-10-23T06:31:51.218256+00:00] tick; claimed=[]
[2025-10-23T06:32:11.218647+00:00] tick; claimed=[]
[2025-10-23T06:32:31.219201+00:00] tick; claimed=[]
[2025-10-23T06:32:51.219806+00:00] tick; claimed=[]
[2025-10-23T06:33:11.220108+00:00] tick; claimed=[]
[2025-10-23T06:33:31.220601+00:00] tick; claimed=[]
[2025-10-23T06:33:51.221254+00:00] tick; claimed=[]
[2025-10-23T06:34:11.221770+00:00] tick; claimed=[]
[2025-10-23T06:34:31.222360+00:00] tick; claimed=[]
[2025-10-23T06:34:51.222970+00:00] tick; claimed=[]
[2025-10-23T06:35:11.223631+00:00] tick; claimed=[]
[2025-10-23T06:35:31.224243+00:00] tick; claimed=[]
[2025-10-23T06:35:51.224775+00:00] tick; claimed=[]
[2025-10-23T06:36:11.225332+00:00] tick; claimed=[]
[2025-10-23T06:36:31.225631+00:00] tick; claimed=[]
[2025-10-23T06:36:51.226103+00:00] tick; claimed=[]
[2025-10-23T06:37:11.226679+00:00] tick; claimed=[]
[2025-10-23T06:37:31.227324+00:00] tick; claimed=[]
[2025-10-23T06:37:51.227724+00:00] tick; claimed=[]
[2025-10-23T06:38:11.228228+00:00] tick; claimed=[]
[2025-10-23T06:38:31.228804+00:00] tick; claimed=[]
[2025-10-23T06:38:51.229456+00:00] tick; claimed=[]
[2025-10-23T06:39:11.230123+00:00] tick; claimed=[]
[2025-10-23T06:39:31.230676+00:00] tick; claimed=[]
[2025-10-23T06:39:51.231284+00:00] tick; claimed=[]
[2025-10-23T06:40:11.231863+00:00] tick; claimed=[]
[2025-10-23T06:40:31.232211+00:00] tick; claimed=[]
[2025-10-23T06:40:51.232661+00:00] tick; claimed=[]
[2025-10-23T06:41:11.233279+00:00] tick; claimed=[]
[2025-10-23T06:41:31.233858+00:00] tick; claimed=[]
[2025-10-23T06:41:51.234435+00:00] tick; claimed=[]
[2025-10-23T06:42:11.234947+00:00] tick; claimed=[]
[2025-10-23T06:42:31.235614+00:00] tick; claimed=[]
[2025-10-23T06:42:51.236193+00:00] tick; claimed=[]
[2025-10-23T06:43:11.236735+00:00] tick; claimed=[]
[2025-10-23T06:43:31.237335+00:00] tick; claimed=[]
[2025-10-23T06:43:51.237681+00:00] tick; claimed=[]
[2025-10-23T06:44:11.238230+00:00] tick; claimed=[]
[2025-10-23T06:44:31.238806+00:00] tick; claimed=[]
[2025-10-23T06:44:51.239407+00:00] tick; claimed=[]
[2025-10-23T06:45:11.239990+00:00] tick; claimed=[]
[2025-10-23T06:45:31.240531+00:00] tick; claimed=[]
[2025-10-23T06:45:51.241221+00:00] tick; claimed=[]
[2025-10-23T06:46:11.241749+00:00] tick; claimed=[]
[2025-10-23T06:46:31.242258+00:00] tick; claimed=[]
[2025-10-23T06:46:51.242810+00:00] tick; claimed=[]
[2025-10-23T06:47:11.243378+00:00] tick; claimed=[]
[2025-10-23T06:47:31.243748+00:00] tick; claimed=[]
[2025-10-23T06:47:51.244311+00:00] tick; claimed=[]
[2025-10-23T06:48:11.244892+00:00] tick; claimed=[]
[2025-10-23T06:48:31.245469+00:00] tick; claimed=[]
[2025-10-23T06:48:51.246112+00:00] tick; claimed=[]
[2025-10-23T06:49:11.246689+00:00] tick; claimed=[]
[2025-10-23T06:49:31.247315+00:00] tick; claimed=[]
[2025-10-23T06:49:51.247788+00:00] tick; claimed=[]
[2025-10-23T06:50:11.248128+00:00] tick; claimed=[]
[2025-10-23T06:50:31.248513+00:00] tick; claimed=[]
[2025-10-23T06:50:51.249051+00:00] tick; claimed=[]
[2025-10-23T06:51:11.249626+00:00] tick; claimed=[]
[2025-10-23T06:51:31.250262+00:00] tick; claimed=[]
[2025-10-23T06:51:51.250841+00:00] tick; claimed=[]
[2025-10-23T06:52:11.251426+00:00] tick; claimed=[]
[2025-10-23T06:52:31.251790+00:00] tick; claimed=[]
[2025-10-23T06:52:51.252351+00:00] tick; claimed=[]
[2025-10-23T06:53:11.252697+00:00] tick; claimed=[]
[2025-10-23T06:53:31.253261+00:00] tick; claimed=[]
[2025-10-23T06:53:51.253876+00:00] tick; claimed=[]
[2025-10-23T06:54:11.254462+00:00] tick; claimed=[]
[2025-10-23T06:54:31.255054+00:00] tick; claimed=[]
[2025-10-23T06:54:51.255573+00:00] tick; claimed=[]
[2025-10-23T06:55:11.256123+00:00] tick; claimed=[]
[2025-10-23T06:55:31.256705+00:00] tick; claimed=[]
[2025-10-23T06:55:51.257323+00:00] tick; claimed=[]
[2025-10-23T06:56:11.257653+00:00] tick; claimed=[]
[2025-10-23T06:56:31.258227+00:00] tick; claimed=[]
[2025-10-23T06:56:51.258814+00:00] tick; claimed=[]
[2025-10-23T06:57:11.259391+00:00] tick; claimed=[]
[2025-10-23T06:57:31.259983+00:00] tick; claimed=[]
[2025-10-23T06:57:51.260627+00:00] tick; claimed=[]
[2025-10-23T06:58:11.261171+00:00] tick; claimed=[]
[2025-10-23T06:58:31.261721+00:00] tick; claimed=[]
[2025-10-23T06:58:51.262254+00:00] tick; claimed=[]
[2025-10-23T06:59:11.262717+00:00] tick; claimed=[]
[2025-10-23T06:59:31.263291+00:00] tick; claimed=[]
[2025-10-23T06:59:51.263776+00:00] tick; claimed=[]
[2025-10-23T07:00:11.264331+00:00] tick; claimed=[]
[2025-10-23T07:00:31.264853+00:00] tick; claimed=[]
[2025-10-23T07:00:51.265434+00:00] tick; claimed=[]
[2025-10-23T07:01:11.265898+00:00] tick; claimed=[]
[2025-10-23T07:01:31.266184+00:00] tick; claimed=[]
[2025-10-23T07:01:51.266713+00:00] tick; claimed=[]
[2025-10-23T07:02:11.267333+00:00] tick; claimed=[]
[2025-10-23T07:02:31.267902+00:00] tick; claimed=[]
[2025-10-23T07:02:51.268525+00:00] tick; claimed=[]
[2025-10-23T07:03:11.269070+00:00] tick; claimed=[]
[2025-10-23T07:03:31.269716+00:00] tick; claimed=[]
[2025-10-23T07:03:51.270327+00:00] tick; claimed=[]
[2025-10-23T07:04:11.270907+00:00] tick; claimed=[]
[2025-10-23T07:04:31.271533+00:00] tick; claimed=[]
[2025-10-23T07:04:51.272167+00:00] tick; claimed=[]
[2025-10-23T07:05:11.272749+00:00] tick; claimed=[]
[2025-10-23T07:05:31.273331+00:00] tick; claimed=[]
[2025-10-23T07:05:51.273906+00:00] tick; claimed=[]
[2025-10-23T07:06:11.274541+00:00] tick; claimed=[]
[2025-10-23T07:06:31.275179+00:00] tick; claimed=[]
[2025-10-23T07:06:51.275766+00:00] tick; claimed=[]
[2025-10-23T07:07:11.276360+00:00] tick; claimed=[]
[2025-10-23T07:07:31.276960+00:00] tick; claimed=[]
[2025-10-23T07:07:51.277491+00:00] tick; claimed=[]
[2025-10-23T07:08:11.278121+00:00] tick; claimed=[]
[2025-10-23T07:08:31.278701+00:00] tick; claimed=[]
[2025-10-23T07:08:51.279330+00:00] tick; claimed=[]
[2025-10-23T07:09:11.279829+00:00] tick; claimed=[]
[2025-10-23T07:09:31.280170+00:00] tick; claimed=[]
[2025-10-23T07:09:51.280676+00:00] tick; claimed=[]
[2025-10-23T07:10:11.281303+00:00] tick; claimed=[]
[2025-10-23T07:10:31.281780+00:00] tick; claimed=[]
[2025-10-23T07:10:51.282356+00:00] tick; claimed=[]
[2025-10-23T07:11:11.282937+00:00] tick; claimed=[]
[2025-10-23T07:11:31.283552+00:00] tick; claimed=[]
[2025-10-23T07:11:51.284126+00:00] tick; claimed=[]
[2025-10-23T07:12:11.284729+00:00] tick; claimed=[]
[2025-10-23T07:12:31.285338+00:00] tick; claimed=[]
[2025-10-23T07:12:51.285920+00:00] tick; claimed=[]
[2025-10-23T07:13:11.286543+00:00] tick; claimed=[]
[2025-10-23T07:13:31.287196+00:00] tick; claimed=[]
[2025-10-23T07:13:51.287708+00:00] tick; claimed=[]
[2025-10-23T07:14:11.288323+00:00] tick; claimed=[]
[2025-10-23T07:14:31.288801+00:00] tick; claimed=[]
[2025-10-23T07:14:51.289374+00:00] tick; claimed=[]
[2025-10-23T07:15:11.289719+00:00] tick; claimed=[]
[2025-10-23T07:15:31.290269+00:00] tick; claimed=[]
[2025-10-23T07:15:51.290712+00:00] tick; claimed=[]
[2025-10-23T07:16:11.291233+00:00] tick; claimed=[]
[2025-10-23T07:16:31.291755+00:00] tick; claimed=[]
[2025-10-23T07:16:51.292346+00:00] tick; claimed=[]
[2025-10-23T07:17:11.292951+00:00] tick; claimed=[]
[2025-10-23T07:17:31.293507+00:00] tick; claimed=[]
[2025-10-23T07:17:51.294075+00:00] tick; claimed=[]
[2025-10-23T07:18:11.294659+00:00] tick; claimed=[]
[2025-10-23T07:18:31.295280+00:00] tick; claimed=[]
[2025-10-23T07:18:51.295862+00:00] tick; claimed=[]
[2025-10-23T07:19:11.296439+00:00] tick; claimed=[]
[2025-10-23T07:19:31.297086+00:00] tick; claimed=[]
[2025-10-23T07:19:51.297667+00:00] tick; claimed=[]
[2025-10-23T07:20:11.298246+00:00] tick; claimed=[]
[2025-10-23T07:20:31.298698+00:00] tick; claimed=[]
[2025-10-23T07:20:51.299303+00:00] tick; claimed=[]
[2025-10-23T07:21:11.299888+00:00] tick; claimed=[]
[2025-10-23T07:21:31.300524+00:00] tick; claimed=[]
[2025-10-23T07:21:51.301069+00:00] tick; claimed=[]
[2025-10-23T07:22:11.301648+00:00] tick; claimed=[]
[2025-10-23T07:22:31.302269+00:00] tick; claimed=[]
[2025-10-23T07:22:51.302856+00:00] tick; claimed=[]
[2025-10-23T07:23:11.303441+00:00] tick; claimed=[]
[2025-10-23T07:23:31.303979+00:00] tick; claimed=[]
[2025-10-23T07:23:51.304586+00:00] tick; claimed=[]
[2025-10-23T07:24:11.305184+00:00] tick; claimed=[]
[2025-10-23T07:24:31.305649+00:00] tick; claimed=[]
[2025-10-23T07:24:51.306263+00:00] tick; claimed=[]
[2025-10-23T07:25:11.306841+00:00] tick; claimed=[]
[2025-10-23T07:25:31.307158+00:00] tick; claimed=[]
[2025-10-23T07:25:51.307669+00:00] tick; claimed=[]
[2025-10-23T07:26:11.308298+00:00] tick; claimed=[]
[2025-10-23T07:26:31.308888+00:00] tick; claimed=[]
[2025-10-23T07:26:51.309475+00:00] tick; claimed=[]
[2025-10-23T07:27:11.310103+00:00] tick; claimed=[]
[2025-10-23T07:27:31.310692+00:00] tick; claimed=[]
[2025-10-23T07:27:51.311304+00:00] tick; claimed=[]
[2025-10-23T07:28:11.311821+00:00] tick; claimed=[]
[2025-10-23T07:28:31.312342+00:00] tick; claimed=[]
[2025-10-23T07:28:51.312917+00:00] tick; claimed=[]
[2025-10-23T07:29:11.313543+00:00] tick; claimed=[]
[2025-10-23T07:29:31.314180+00:00] tick; claimed=[]
[2025-10-23T07:29:51.314750+00:00] tick; claimed=[]
[2025-10-23T07:30:11.315111+00:00] tick; claimed=[]
[2025-10-23T07:30:31.315619+00:00] tick; claimed=[]
[2025-10-23T07:30:51.315970+00:00] tick; claimed=[]
[2025-10-23T07:31:11.316494+00:00] tick; claimed=[]
[2025-10-23T07:31:31.317134+00:00] tick; claimed=[]
[2025-10-23T07:31:51.317706+00:00] tick; claimed=[]
[2025-10-23T07:32:11.318287+00:00] tick; claimed=[]
[2025-10-23T07:32:31.318746+00:00] tick; claimed=[]
[2025-10-23T07:32:51.319281+00:00] tick; claimed=[]
[2025-10-23T07:33:11.319846+00:00] tick; claimed=[]
